sample_id,time_day,VS_g_L,C_pct,H_pct,N_pct,Phenols_g_L,Cumulative_CH4_L_kg_VS,Daily_CH4_L_kg_VS,pH,VFA_mg_L,Temp_C
195,38,  7.44,29.23, 3.63, 2.65, 0.90,  172.70,    0.34,7.191,   68.16,35.43
195,39,  7.44,29.23, 3.63, 2.65, 0.90,  169.73,    0.30,7.213,   61.66,34.98
195,40,  7.44,29.23, 3.63, 2.65, 0.90,  173.92,    0.26,7.219,   54.84,35.15
195,41,  7.44,29.23, 3.63, 2.65, 0.90,  170.58,    0.23,7.234,   49.98,34.33
195,42,  7.44,29.23, 3.63, 2.65, 0.90,  171.55,    0.21,7.234,   45.15,34.37
195,43,  7.44,29.23, 3.63, 2.65, 0.90,  173.64,    0.18,7.195,   41.12,34.63
195,44,  7.44,29.23, 3.63, 2.65, 0.90,  169.33,    0.16,7.120,   37.59,34.82
195,45,  7.44,29.23, 3.63, 2.65, 0.90,  170.21,    0.14,7.128,   33.74,35.23
195,46,  7.44,29.23, 3.63, 2.65, 0.90,  173.19,    0.13,7.243,   31.07,35.10
196,1,  6.78,29.69, 3.86, 1.77, 1.19,    8.23,    7.33,6.883,  823.38,34.65
196,2,  6.78,29.69, 3.86, 1.77, 1.19,   13.35,    3.39,6.699,  909.87,35.10
196,3,  6.78,29.69, 3.86, 1.77, 1.19,   12.18,    4.17,6.716, 1006.01,35.00
196,4,  6.78,29.69, 3.86, 1.77, 1.19,   17.14,    4.90,6.713, 1110.53,34.76
196,5,  6.78,29.69, 3.86, 1.77, 1.19,   24.63,    5.53,6.706, 1228.64,35.15
196,6,  6.78,29.69, 3.86, 1.77, 1.19,   32.99,    6.02,6.650, 1357.27,35.29
196,7,  6.78,29.69, 3.86, 1.77, 1.19,   33.37,    6.36,6.462, 1500.14,34.91
196,8,  6.78,29.69, 3.86, 1.77, 1.19,   45.30,    6.53,6.507, 1357.25,35.20
196,9,  6.78,29.69, 3.86, 1.77, 1.19,   53.34,    6.56,6.632, 1227.93,34.94
196,10,  6.78,29.69, 3.86, 1.77, 1.19,   58.98,    6.46,6.637, 1110.90,34.93
196,11,  6.78,29.69, 3.86, 1.77, 1.19,   65.33,    6.25,6.776, 1006.44,35.11
196,12,  6.78,29.69, 3.86, 1.77, 1.19,   68.08,    5.96,6.730,  910.13,35.07
196,13,  6.78,29.69, 3.86, 1.77, 1.19,   74.77,    5.61,6.780,  822.42,34.72
196,14,  6.78,29.69, 3.86, 1.77, 1.19,   76.86,    5.22,6.743,  744.77,35.18
196,15,  6.78,29.69, 3.86, 1.77, 1.19,   85.61,    4.81,6.948,  674.67,35.46
196,16,  6.78,29.69, 3.86, 1.77, 1.19,   90.05,    4.40,6.898,  609.89,34.80
196,17,  6.78,29.69, 3.86, 1.77, 1.19,   94.23,    3.99,6.881,  552.41,35.03
196,18,  6.78,29.69, 3.86, 1.77, 1.19,   98.32,    3.60,7.028,  499.49,35.34
196,19,  6.78,29.69, 3.86, 1.77, 1.19,   99.25,    3.23,7.006,  450.92,35.21
196,20,  6.78,29.69, 3.86, 1.77, 1.19,  102.64,    2.88,6.978,  408.66,34.83
196,21,  6.78,29.69, 3.86, 1.77, 1.19,  108.31,    2.56,7.011,  370.69,35.23
196,22,  6.78,29.69, 3.86, 1.77, 1.19,  108.56,    2.27,7.049,  335.13,35.14
196,23,  6.78,29.69, 3.86, 1.77, 1.19,  107.15,    2.00,7.073,  302.17,35.39
196,24,  6.78,29.69, 3.86, 1.77, 1.19,  109.16,    1.76,7.097,  274.47,35.33
196,25,  6.78,29.69, 3.86, 1.77, 1.19,  114.82,    1.55,7.149,  248.12,35.43
196,26,  6.78,29.69, 3.86, 1.77, 1.19,  110.54,    1.36,7.067,  224.60,35.24
196,27,  6.78,29.69, 3.86, 1.77, 1.19,  118.71,    1.19,7.105,  203.29,34.69
196,28,  6.78,29.69, 3.86, 1.77, 1.19,  113.36,    1.04,7.043,  183.73,35.32
196,29,  6.78,29.69, 3.86, 1.77, 1.19,  115.72,    0.91,7.099,  166.74,35.46
196,30,  6.78,29.69, 3.86, 1.77, 1.19,  117.09,    0.79,7.069,  150.62,35.30
196,31,  6.78,29.69, 3.86, 1.77, 1.19,  120.47,    0.69,7.102,  136.38,35.08
196,32,  6.78,29.69, 3.86, 1.77, 1.19,  121.27,    0.60,7.081,  123.80,34.49
196,33,  6.78,29.69, 3.86, 1.77, 1.19,  120.76,    0.52,7.162,  111.89,35.14
196,34,  6.78,29.69, 3.86, 1.77, 1.19,  122.24,    0.45,7.177,   99.85,35.14
196,35,  6.78,29.69, 3.86, 1.77, 1.19,  120.37,    0.39,7.153,   91.01,34.66
196,36,  6.78,29.69, 3.86, 1.77, 1.19,  121.15,    0.34,7.148,   81.72,34.76
196,37,  6.78,29.69, 3.86, 1.77, 1.19,  120.30,    0.30,7.181,   75.28,35.49
196,38,  6.78,29.69, 3.86, 1.77, 1.19,  120.15,    0.26,7.239,   68.12,34.60
196,39,  6.78,29.69, 3.86, 1.77, 1.19,  122.32,    0.22,7.192,   61.79,34.75
196,40,  6.78,29.69, 3.86, 1.77, 1.19,  120.56,    0.19,7.169,   55.27,35.04
196,41,  6.78,29.69, 3.86, 1.77, 1.19,  118.51,    0.17,7.189,   50.07,35.00
196,42,  6.78,29.69, 3.86, 1.77, 1.19,  123.77,    0.15,7.193,   45.17,35.17
196,43,  6.78,29.69, 3.86, 1.77, 1.19,  121.90,    0.13,7.256,   40.75,34.76
196,44,  6.78,29.69, 3.86, 1.77, 1.19,  124.83,    0.11,7.221,   36.86,35.14
196,45,  6.78,29.69, 3.86, 1.77, 1.19,  122.71,    0.09,7.329,   33.53,35.12
196,46,  6.78,29.69, 3.86, 1.77, 1.19,  124.05,    0.08,7.157,   30.49,34.58
197,1,  9.57,29.54, 3.81, 1.66, 1.42,   11.70,   10.66,6.840,  823.87,34.67
197,2,  9.57,29.54, 3.81, 1.66, 1.42,   11.02,    2.40,6.769,  910.20,35.16
197,3,  9.57,29.54, 3.81, 1.66, 1.42,   18.33,    2.69,6.750, 1004.75,35.16
197,4,  9.57,29.54, 3.81, 1.66, 1.42,   17.53,    2.97,6.624, 1111.85,34.73
197,5,  9.57,29.54, 3.81, 1.66, 1.42,   20.96,    3.24,6.591, 1227.70,34.84
197,6,  9.57,29.54, 3.81, 1.66, 1.42,   19.98,    3.49,6.565, 1356.30,34.39
197,7,  9.57,29.54, 3.81, 1.66, 1.42,   31.66,    3.71,6.508, 1500.41,34.95
197,8,  9.57,29.54, 3.81, 1.66, 1.42,   31.93,    3.90,6.548, 1357.23,34.98
197,9,  9.57,29.54, 3.81, 1.66, 1.42,   34.83,    4.06,6.685, 1227.93,35.17
197,10,  9.57,29.54, 3.81, 1.66, 1.42,   39.65,    4.19,6.661, 1111.41,34.89
197,11,  9.57,29.54, 3.81, 1.66, 1.42,   44.88,    4.29,6.749, 1006.33,35.18
197,12,  9.57,29.54, 3.81, 1.66, 1.42,   46.19,    4.36,6.814,  910.10,35.40
197,13,  9.57,29.54, 3.81, 1.66, 1.42,   53.45,    4.39,6.853,  823.05,35.31
197,14,  9.57,29.54, 3.81, 1.66, 1.42,   61.12,    4.39,6.899,  745.95,34.89
197,15,  9.57,29.54, 3.81, 1.66, 1.42,   63.68,    4.37,6.892,  673.67,35.04
197,16,  9.57,29.54, 3.81, 1.66, 1.42,   69.59,    4.32,6.919,  609.33,34.58
197,17,  9.57,29.54, 3.81, 1.66, 1.42,   69.50,    4.25,6.834,  551.04,35.25
197,18,  9.57,29.54, 3.81, 1.66, 1.42,   74.72,    4.16,6.999,  498.97,34.95
197,19,  9.57,29.54, 3.81, 1.66, 1.42,   81.03,    4.06,7.033,  451.53,35.44
197,20,  9.57,29.54, 3.81, 1.66, 1.42,   83.57,    3.94,7.017,  408.45,34.98
197,21,  9.57,29.54, 3.81, 1.66, 1.42,   87.33,    3.81,6.961,  370.54,34.95
197,22,  9.57,29.54, 3.81, 1.66, 1.42,   91.00,    3.67,6.923,  334.31,35.10
197,23,  9.57,29.54, 3.81, 1.66, 1.42,   95.45,    3.52,7.095,  302.72,34.87
197,24,  9.57,29.54, 3.81, 1.66, 1.42,   95.16,    3.37,7.107,  273.58,35.00
197,25,  9.57,29.54, 3.81, 1.66, 1.42,  102.67,    3.22,7.078,  247.53,34.99
197,26,  9.57,29.54, 3.81, 1.66, 1.42,  100.85,    3.06,7.070,  224.63,34.41
197,27,  9.57,29.54, 3.81, 1.66, 1.42,  104.36,    2.91,7.009,  202.96,35.40
197,28,  9.57,29.54, 3.81, 1.66, 1.42,  108.67,    2.76,7.084,  183.97,35.41
197,29,  9.57,29.54, 3.81, 1.66, 1.42,  112.32,    2.61,7.114,  165.74,34.25
197,30,  9.57,29.54, 3.81, 1.66, 1.42,  115.18,    2.46,7.179,  150.63,35.19
197,31,  9.57,29.54, 3.81, 1.66, 1.42,  118.61,    2.32,7.088,  134.89,35.24
197,32,  9.57,29.54, 3.81, 1.66, 1.42,  118.00,    2.19,7.169,  123.62,35.09
197,33,  9.57,29.54, 3.81, 1.66, 1.42,  123.89,    2.05,7.162,  111.42,34.89
197,34,  9.57,29.54, 3.81, 1.66, 1.42,  122.90,    1.93,7.135,  101.01,35.31
197,35,  9.57,29.54, 3.81, 1.66, 1.42,  123.52,    1.81,7.144,   92.07,35.03
197,36,  9.57,29.54, 3.81, 1.66, 1.42,  122.05,    1.69,7.119,   82.54,34.44
197,37,  9.57,29.54, 3.81, 1.66, 1.42,  131.24,    1.58,7.187,   73.93,34.68
197,38,  9.57,29.54, 3.81, 1.66, 1.42,  132.32,    1.48,7.159,   67.64,35.02
197,39,  9.57,29.54, 3.81, 1.66, 1.42,  130.58,    1.38,7.188,   60.85,35.11
197,40,  9.57,29.54, 3.81, 1.66, 1.42,  129.29,    1.28,7.168,   55.08,35.15
197,41,  9.57,29.54, 3.81, 1.66, 1.42,  136.06,    1.20,7.165,   50.18,35.18
197,42,  9.57,29.54, 3.81, 1.66, 1.42,  135.43,    1.11,7.171,   44.91,35.58
197,43,  9.57,29.54, 3.81, 1.66, 1.42,  134.64,    1.04,7.153,   40.62,35.25
197,44,  9.57,29.54, 3.81, 1.66, 1.42,  136.03,    0.96,7.222,   37.62,34.71
197,45,  9.57,29.54, 3.81, 1.66, 1.42,  140.72,    0.90,7.247,   33.23,35.17
197,46,  9.57,29.54, 3.81, 1.66, 1.42,  142.69,    0.83,7.135,   29.65,34.91
198,1,  7.50,27.47, 3.76, 2.95, 0.72,   11.06,   12.95,6.753,  823.82,35.57
198,2,  7.50,27.47, 3.76, 2.95, 0.72,   11.66,    3.12,6.695,  910.25,34.83
198,3,  7.50,27.47, 3.76, 2.95, 0.72,   15.93,    3.47,6.708, 1004.54,35.33
198,4,  7.50,27.47, 3.76, 2.95, 0.72,   21.87,    3.80,6.755, 1110.79,34.56
198,5,  7.50,27.47, 3.76, 2.95, 0.72,   25.83,    4.08,6.563, 1228.02,35.25
198,6,  7.50,27.47, 3.76, 2.95, 0.72,   32.88,    4.31,6.506, 1357.50,34.55
198,7,  7.50,27.47, 3.76, 2.95, 0.72,   38.31,    4.50,6.560, 1499.91,35.26
198,8,  7.50,27.47, 3.76, 2.95, 0.72,   40.69,    4.63,6.663, 1357.62,34.84
198,9,  7.50,27.47, 3.76, 2.95, 0.72,   46.79,    4.71,6.637, 1227.73,34.92
198,10,  7.50,27.47, 3.76, 2.95, 0.72,   47.34,    4.74,6.639, 1111.40,34.51
198,11,  7.50,27.47, 3.76, 2.95, 0.72,   55.44,    4.72,6.774, 1005.44,35.30
198,12,  7.50,27.47, 3.76, 2.95, 0.72,   60.50,    4.67,6.719,  909.45,34.58
198,13,  7.50,27.47, 3.76, 2.95, 0.72,   60.86,    4.58,6.851,  823.16,34.88
198,14,  7.50,27.47, 3.76, 2.95, 0.72,   68.42,    4.45,6.800,  744.75,34.87
198,15,  7.50,27.47, 3.76, 2.95, 0.72,   77.09,    4.31,6.904,  673.85,35.63
198,16,  7.50,27.47, 3.76, 2.95, 0.72,   75.68,    4.14,6.948,  610.12,35.43
198,17,  7.50,27.47, 3.76, 2.95, 0.72,   83.72,    3.96,6.967,  552.25,34.70
198,18,  7.50,27.47, 3.76, 2.95, 0.72,   79.82,    3.77,6.929,  499.12,34.87
198,19,  7.50,27.47, 3.76, 2.95, 0.72,   84.68,    3.57,6.912,  451.86,34.67
198,20,  7.50,27.47, 3.76, 2.95, 0.72,   97.16,    3.37,6.954,  408.91,34.90
198,21,  7.50,27.47, 3.76, 2.95, 0.72,   92.59,    3.16,6.958,  370.23,34.45
198,22,  7.50,27.47, 3.76, 2.95, 0.72,   98.46,    2.96,7.008,  334.76,35.17
198,23,  7.50,27.47, 3.76, 2.95, 0.72,  101.81,    2.77,7.031,  302.19,34.90
198,24,  7.50,27.47, 3.76, 2.95, 0.72,  100.08,    2.58,7.076,  273.85,35.24
198,25,  7.50,27.47, 3.76, 2.95, 0.72,  107.02,    2.40,7.085,  247.98,35.04
198,26,  7.50,27.47, 3.76, 2.95, 0.72,  109.43,    2.22,7.047,  224.50,35.24
198,27,  7.50,27.47, 3.76, 2.95, 0.72,  108.98,    2.06,7.093,  203.73,35.25
198,28,  7.50,27.47, 3.76, 2.95, 0.72,  112.76,    1.90,7.071,  183.86,35.10
198,29,  7.50,27.47, 3.76, 2.95, 0.72,  113.83,    1.75,7.111,  167.30,34.93
198,30,  7.50,27.47, 3.76, 2.95, 0.72,  116.87,    1.61,7.162,  150.68,34.68
198,31,  7.50,27.47, 3.76, 2.95, 0.72,  116.07,    1.48,7.185,  135.84,35.15
198,32,  7.50,27.47, 3.76, 2.95, 0.72,  120.14,    1.36,7.150,  122.57,34.34
198,33,  7.50,27.47, 3.76, 2.95, 0.72,  117.69,    1.25,7.195,  111.67,35.15
198,34,  7.50,27.47, 3.76, 2.95, 0.72,  121.45,    1.14,7.214,  100.55,34.84
198,35,  7.50,27.47, 3.76, 2.95, 0.72,  121.61,    1.05,7.287,   90.70,34.94
198,36,  7.50,27.47, 3.76, 2.95, 0.72,  123.70,    0.96,7.095,   82.17,34.98
198,37,  7.50,27.47, 3.76, 2.95, 0.72,  121.47,    0.87,7.194,   75.33,34.77
198,38,  7.50,27.47, 3.76, 2.95, 0.72,  123.28,    0.80,7.120,   67.14,34.79
198,39,  7.50,27.47, 3.76, 2.95, 0.72,  122.57,    0.73,7.291,   61.73,34.92
198,40,  7.50,27.47, 3.76, 2.95, 0.72,  122.99,    0.67,7.141,   54.93,34.82
198,41,  7.50,27.47, 3.76, 2.95, 0.72,  126.24,    0.61,7.150,   50.20,35.41
198,42,  7.50,27.47, 3.76, 2.95, 0.72,  129.62,    0.55,7.066,   44.96,35.67
198,43,  7.50,27.47, 3.76, 2.95, 0.72,  127.38,    0.50,7.204,   41.79,35.57
198,44,  7.50,27.47, 3.76, 2.95, 0.72,  129.77,    0.46,7.148,   36.70,34.82
198,45,  7.50,27.47, 3.76, 2.95, 0.72,  125.91,    0.42,7.218,   33.41,35.26
198,46,  7.50,27.47, 3.76, 2.95, 0.72,  126.00,    0.38,7.242,   29.87,35.23
199,1,  7.64,27.42, 3.44, 2.57, 1.11,   16.67,   16.29,6.776,  823.26,34.56
199,2,  7.64,27.42, 3.44, 2.57, 1.11,   15.74,    3.16,6.815,  910.09,34.99
199,3,  7.64,27.42, 3.44, 2.57, 1.11,   23.83,    3.47,6.758, 1005.02,34.84
199,4,  7.64,27.42, 3.44, 2.57, 1.11,   25.73,    3.76,6.614, 1110.98,34.94
199,5,  7.64,27.42, 3.44, 2.57, 1.11,   31.12,    4.02,6.635, 1227.67,34.93
199,6,  7.64,27.42, 3.44, 2.57, 1.11,   36.47,    4.26,6.568, 1357.58,35.13
199,7,  7.64,27.42, 3.44, 2.57, 1.11,   40.03,    4.47,6.494, 1500.52,34.78
199,8,  7.64,27.42, 3.44, 2.57, 1.11,   42.74,    4.64,6.544, 1357.00,35.14
199,9,  7.64,27.42, 3.44, 2.57, 1.11,   48.04,    4.78,6.599, 1227.59,35.04
199,10,  7.64,27.42, 3.44, 2.57, 1.11,   54.92,    4.88,6.662, 1110.27,34.61
199,11,  7.64,27.42, 3.44, 2.57, 1.11,   58.69,    4.95,6.765, 1005.88,34.87
199,12,  7.64,27.42, 3.44, 2.57, 1.11,   64.99,    4.99,6.697,  909.93,35.32
199,13,  7.64,27.42, 3.44, 2.57, 1.11,   67.84,    4.99,6.776,  822.82,35.12
199,14,  7.64,27.42, 3.44, 2.57, 1.11,   75.87,    4.97,6.854,  745.27,35.02
199,15,  7.64,27.42, 3.44, 2.57, 1.11,   80.12,    4.91,6.849,  673.30,34.71
199,16,  7.64,27.42, 3.44, 2.57, 1.11,   83.89,    4.84,6.938,  609.51,35.42
199,17,  7.64,27.42, 3.44, 2.57, 1.11,   87.57,    4.74,7.015,  551.73,35.04
199,18,  7.64,27.42, 3.44, 2.57, 1.11,   89.90,    4.63,6.973,  499.44,34.73
199,19,  7.64,27.42, 3.44, 2.57, 1.11,   95.49,    4.50,6.962,  452.00,34.96
199,20,  7.64,27.42, 3.44, 2.57, 1.11,  102.59,    4.36,7.135,  408.35,34.63
199,21,  7.64,27.42, 3.44, 2.57, 1.11,  109.33,    4.20,7.008,  369.83,35.62
199,22,  7.64,27.42, 3.44, 2.57, 1.11,  110.42,    4.04,6.962,  334.03,34.95
199,23,  7.64,27.42, 3.44, 2.57, 1.11,  117.02,    3.88,7.050,  302.89,35.38
199,24,  7.64,27.42, 3.44, 2.57, 1.11,  113.89,    3.71,7.057,  273.28,35.03
199,25,  7.64,27.42, 3.44, 2.57, 1.11,  120.62,    3.54,7.023,  247.27,35.35
199,26,  7.64,27.42, 3.44, 2.57, 1.11,  126.85,    3.37,7.058,  224.55,35.43
199,27,  7.64,27.42, 3.44, 2.57, 1.11,  125.67,    3.20,7.085,  202.45,35.96
199,28,  7.64,27.42, 3.44, 2.57, 1.11,  131.93,    3.04,7.075,  184.43,34.79
199,29,  7.64,27.42, 3.44, 2.57, 1.11,  135.47,    2.88,7.103,  166.25,35.38
199,30,  7.64,27.42, 3.44, 2.57, 1.11,  133.59,    2.72,7.102,  151.37,35.12
199,31,  7.64,27.42, 3.44, 2.57, 1.11,  139.00,    2.56,7.129,  135.44,34.49
199,32,  7.64,27.42, 3.44, 2.57, 1.11,  144.66,    2.41,7.088,  122.88,35.35
199,33,  7.64,27.42, 3.44, 2.57, 1.11,  143.27,    2.27,7.204,  110.97,34.97
199,34,  7.64,27.42, 3.44, 2.57, 1.11,  144.99,    2.13,7.200,  100.80,34.59
199,35,  7.64,27.42, 3.44, 2.57, 1.11,  147.15,    2.00,7.201,   90.93,34.80
199,36,  7.64,27.42, 3.44, 2.57, 1.11,  147.60,    1.88,7.210,   82.49,35.15
199,37,  7.64,27.42, 3.44, 2.57, 1.11,  151.28,    1.76,7.170,   74.88,35.11
199,38,  7.64,27.42, 3.44, 2.57, 1.11,  150.79,    1.65,7.229,   67.06,34.65
199,39,  7.64,27.42, 3.44, 2.57, 1.11,  153.00,    1.54,7.217,   62.61,34.94
199,40,  7.64,27.42, 3.44, 2.57, 1.11,  155.05,    1.44,7.118,   55.35,35.17
199,41,  7.64,27.42, 3.44, 2.57, 1.11,  157.04,    1.34,7.222,   50.22,35.48
199,42,  7.64,27.42, 3.44, 2.57, 1.11,  156.93,    1.25,7.137,   46.10,35.09
199,43,  7.64,27.42, 3.44, 2.57, 1.11,  158.49,    1.17,7.253,   40.57,35.15
199,44,  7.64,27.42, 3.44, 2.57, 1.11,  164.17,    1.09,7.244,   36.34,34.87
199,45,  7.64,27.42, 3.44, 2.57, 1.11,  159.50,    1.01,7.224,   33.00,34.96
199,46,  7.64,27.42, 3.44, 2.57, 1.11,  165.78,    0.94,7.246,   30.23,34.85
200,1,  3.81,28.78, 3.43, 1.51, 1.34,   17.79,   16.01,6.881,  823.69,35.12
200,2,  3.81,28.78, 3.43, 1.51, 1.34,   22.81,    5.73,6.776,  909.65,34.93
200,3,  3.81,28.78, 3.43, 1.51, 1.34,   26.66,    6.54,6.736, 1005.96,34.92
200,4,  3.81,28.78, 3.43, 1.51, 1.34,   31.32,    7.17,6.690, 1110.67,34.81
200,5,  3.81,28.78, 3.43, 1.51, 1.34,   40.16,    7.60,6.609, 1227.76,34.88
200,6,  3.81,28.78, 3.43, 1.51, 1.34,   50.46,    7.82,6.551, 1357.36,34.57
200,7,  3.81,28.78, 3.43, 1.51, 1.34,   58.55,    7.85,6.485, 1499.97,35.44
200,8,  3.81,28.78, 3.43, 1.51, 1.34,   63.73,    7.71,6.543, 1358.15,35.17
200,9,  3.81,28.78, 3.43, 1.51, 1.34,   71.84,    7.42,6.680, 1227.94,35.00
200,10,  3.81,28.78, 3.43, 1.51, 1.34,   75.59,    7.04,6.685, 1111.14,34.17
200,11,  3.81,28.78, 3.43, 1.51, 1.34,   87.86,    6.58,6.710, 1005.80,35.10
200,12,  3.81,28.78, 3.43, 1.51, 1.34,   91.37,    6.08,6.640,  909.39,35.10
200,13,  3.81,28.78, 3.43, 1.51, 1.34,   99.01,    5.57,6.871,  822.94,35.04
200,14,  3.81,28.78, 3.43, 1.51, 1.34,  104.03,    5.05,6.762,  744.73,34.81
200,15,  3.81,28.78, 3.43, 1.51, 1.34,  108.51,    4.54,6.887,  673.65,35.30
200,16,  3.81,28.78, 3.43, 1.51, 1.34,  112.52,    4.06,6.955,  609.83,35.13
200,17,  3.81,28.78, 3.43, 1.51, 1.34,  117.18,    3.61,6.929,  552.14,35.23
200,18,  3.81,28.78, 3.43, 1.51, 1.34,  118.93,    3.20,7.020,  499.04,34.79
200,19,  3.81,28.78, 3.43, 1.51, 1.34,  120.22,    2.82,6.962,  451.60,35.24
200,20,  3.81,28.78, 3.43, 1.51, 1.34,  124.38,    2.47,7.005,  409.60,35.45
200,21,  3.81,28.78, 3.43, 1.51, 1.34,  128.77,    2.16,7.040,  370.28,35.00
200,22,  3.81,28.78, 3.43, 1.51, 1.34,  129.21,    1.89,7.015,  335.09,35.30
200,23,  3.81,28.78, 3.43, 1.51, 1.34,  126.79,    1.65,7.095,  303.40,35.07
200,24,  3.81,28.78, 3.43, 1.51, 1.34,  130.37,    1.43,6.936,  273.60,35.13
200,25,  3.81,28.78, 3.43, 1.51, 1.34,  130.94,    1.24,7.158,  247.76,35.30
200,26,  3.81,28.78, 3.43, 1.51, 1.34,  134.35,    1.08,7.099,  224.60,35.26
200,27,  3.81,28.78, 3.43, 1.51, 1.34,  136.48,    0.93,7.076,  203.11,35.38
200,28,  3.81,28.78, 3.43, 1.51, 1.34,  133.66,    0.81,7.162,  183.74,35.32
200,29,  3.81,28.78, 3.43, 1.51, 1.34,  135.04,    0.70,7.194,  167.34,34.73
200,30,  3.81,28.78, 3.43, 1.51, 1.34,  135.40,    0.60,7.074,  149.67,34.66
200,31,  3.81,28.78, 3.43, 1.51, 1.34,  139.31,    0.52,7.128,  135.57,34.42
200,32,  3.81,28.78, 3.43, 1.51, 1.34,  138.70,    0.45,7.137,  123.21,35.00
200,33,  3.81,28.78, 3.43, 1.51, 1.34,  137.59,    0.39,7.116,  111.45,35.20
200,34,  3.81,28.78, 3.43, 1.51, 1.34,  141.35,    0.33,7.121,   99.95,34.71
200,35,  3.81,28.78, 3.43, 1.51, 1.34,  136.52,    0.29,7.195,   90.33,34.50
200,36,  3.81,28.78, 3.43, 1.51, 1.34,  138.57,    0.25,7.134,   82.12,34.71
200,37,  3.81,28.78, 3.43, 1.51, 1.34,  139.43,    0.21,7.289,   73.85,35.16
200,38,  3.81,28.78, 3.43, 1.51, 1.34,  142.33,    0.18,7.166,   66.23,34.76
200,39,  3.81,28.78, 3.43, 1.51, 1.34,  143.93,    0.16,7.175,   60.77,35.46
200,40,  3.81,28.78, 3.43, 1.51, 1.34,  143.89,    0.14,7.151,   54.71,34.64
200,41,  3.81,28.78, 3.43, 1.51, 1.34,  138.59,    0.12,7.176,   49.96,35.46
200,42,  3.81,28.78, 3.43, 1.51, 1.34,  139.66,    0.10,7.091,   45.06,34.79
200,43,  3.81,28.78, 3.43, 1.51, 1.34,  143.71,    0.09,7.199,   40.72,35.22
200,44,  3.81,28.78, 3.43, 1.51, 1.34,  139.06,    0.07,7.102,   36.19,34.95
200,45,  3.81,28.78, 3.43, 1.51, 1.34,  142.54,    0.06,7.263,   33.37,34.33
200,46,  3.81,28.78, 3.43, 1.51, 1.34,  141.58,    0.05,7.196,   29.67,35.29
201,1,  3.24,27.80, 3.96, 1.61, 0.36,   20.68,   22.56,6.843,  822.53,35.61
201,2,  3.24,27.80, 3.96, 1.61, 0.36,   25.58,    5.41,6.836,  909.51,35.48
201,3,  3.24,27.80, 3.96, 1.61, 0.36,   33.23,    5.91,6.735, 1005.23,35.22
201,4,  3.24,27.80, 3.96, 1.61, 0.36,   39.80,    6.33,6.608, 1110.44,35.03
201,5,  3.24,27.80, 3.96, 1.61, 0.36,   49.69,    6.65,6.544, 1229.01,34.97
201,6,  3.24,27.80, 3.96, 1.61, 0.36,   55.13,    6.86,6.501, 1357.52,35.71
201,7,  3.24,27.80, 3.96, 1.61, 0.36,   61.24,    6.98,6.477, 1500.08,34.94
201,8,  3.24,27.80, 3.96, 1.61, 0.36,   68.48,    6.99,6.633, 1357.24,35.09
201,9,  3.24,27.80, 3.96, 1.61, 0.36,   74.73,    6.92,6.637, 1228.51,34.68
201,10,  3.24,27.80, 3.96, 1.61, 0.36,   82.78,    6.78,6.661, 1110.64,35.30
201,11,  3.24,27.80, 3.96, 1.61, 0.36,   87.13,    6.58,6.760, 1005.21,35.11
201,12,  3.24,27.80, 3.96, 1.61, 0.36,  101.72,    6.32,6.748,  909.77,34.90
201,13,  3.24,27.80, 3.96, 1.61, 0.36,   98.61,    6.03,6.834,  825.24,35.34
201,14,  3.24,27.80, 3.96, 1.61, 0.36,  104.89,    5.71,6.817,  744.50,34.48
201,15,  3.24,27.80, 3.96, 1.61, 0.36,  111.31,    5.38,6.940,  673.77,34.67
201,16,  3.24,27.80, 3.96, 1.61, 0.36,  115.57,    5.03,6.936,  610.35,35.07
201,17,  3.24,27.80, 3.96, 1.61, 0.36,  123.53,    4.69,6.901,  551.33,35.14
201,18,  3.24,27.80, 3.96, 1.61, 0.36,  120.21,    4.34,6.939,  499.48,35.28
201,19,  3.24,27.80, 3.96, 1.61, 0.36,  126.76,    4.01,7.046,  451.50,35.27
201,20,  3.24,27.80, 3.96, 1.61, 0.36,  132.04,    3.69,7.042,  408.76,35.01
201,21,  3.24,27.80, 3.96, 1.61, 0.36,  138.62,    3.39,7.002,  369.96,34.94
201,22,  3.24,27.80, 3.96, 1.61, 0.36,  138.14,    3.10,7.071,  335.51,34.68
201,23,  3.24,27.80, 3.96, 1.61, 0.36,  143.59,    2.83,7.057,  303.76,34.96
201,24,  3.24,27.80, 3.96, 1.61, 0.36,  147.45,    2.57,7.097,  273.22,35.01
201,25,  3.24,27.80, 3.96, 1.61, 0.36,  146.08,    2.34,7.092,  248.56,35.14
201,26,  3.24,27.80, 3.96, 1.61, 0.36,  148.92,    2.12,7.005,  224.70,34.64
201,27,  3.24,27.80, 3.96, 1.61, 0.36,  151.72,    1.92,7.129,  202.70,35.25
201,28,  3.24,27.80, 3.96, 1.61, 0.36,  155.46,    1.73,7.143,  183.45,34.92
201,29,  3.24,27.80, 3.96, 1.61, 0.36,  154.53,    1.57,7.238,  166.09,34.89
201,30,  3.24,27.80, 3.96, 1.61, 0.36,  157.54,    1.41,7.095,  149.52,35.01
201,31,  3.24,27.80, 3.96, 1.61, 0.36,  156.00,    1.27,7.103,  136.61,35.17
201,32,  3.24,27.80, 3.96, 1.61, 0.36,  156.52,    1.14,7.090,  123.62,35.04
